instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ002422,-0.012982807699776383,0.25,,2026-02-11,0.004387332,0.019116266,0.2295078,0.013161996,0.6885234,0.0015669374,0.0819688,-0.0072077266,-0.3770468,0.9956318,1.0131046,0.9940717,1.0005677,0.9703522,0.97285515,1.0355601,0.90389264,1.0408683,0.9964526,0.97850853,0.9897527,0.9914221,1.0006739,0.0085794665,0.022329053,0.022054989,0.039529026,0.04567701,0.0030554114,0.005417722,-0.00153215,3.0540486e-05,-0.0010456553,0.3170727,0.5396401,0.16891062,4.626168e-05,0.15983857,-0.0025634405,-0.0028882925,0.024802713,0.008135051,0.030172892,1.0290415,1.0290415,1.042124,1.0698807,1.0886374,0.9585069,0.936347,0.936347,0.87800497,0.87800497,1.0009408,0.99975836,1.0050147,1.0190402,1.0454255,0.992957,0.96225613,0.97235453,0.96350765,0.96693426,0.8,0.9,0.65,0.6,0.53333336,0.58826584,0.6866964,0.60176605,0.6358022,0.5791846,0.4,0.7,0.05,0.3,0.11666667,0.2,0.4,0.7,0.033333335,0.51666665,0.2,0.3,-0.65,0.26666668,-0.4,0.2599706,0.33754906,0.4454837,0.16238834,-0.3304072,0.8130856,0.6081869,0.418823,0.3873418,0.13644363,0.8,0.7,0.5,0.56666666,0.41666666,0.2,0.3,0.5,0.43333334,0.5833333,0.6,0.4,0.0,0.13333334,-0.16666667,0.8102971,0.61292654,0.4278964,0.6106089,0.47620007,0.18970294,0.38707346,0.57210356,0.38939115,0.5237999,0.62059414,0.22585309,-0.14420716,0.2212177,-0.047599845,1.6500263,1.5815935,1.907435,2.3690407,2.014267,0.5257479,0.40847668,0.5979518,0.95777285,1.0130211,1.121779,0.8044483,0.639407,1.415149,1.4182116,0.4352756,0.39683777,0.4055936,0.44326374,0.49116853,0.5647244,0.6031622,0.5944064,0.5567363,0.50883144,-0.12944874,-0.20632444,-0.1888128,-0.11347254,-0.017662942
SZ300760,-0.015282277229034314,0.25,,2026-02-11,-0.004157938,0.0066315588,-0.6269926,0.0019999435,0.3015797,0.00047367712,0.07142772,-0.0056842044,-0.85714453,1.0041753,1.0061836,0.99952435,1.0024629,1.0182725,0.99392503,1.0980542,1.0517799,1.0889891,1.0045372,1.0046654,1.0208377,1.0364041,1.043467,0.006516631,0.010696876,0.02485176,0.03451586,0.027966576,-0.0026008668,-0.00051746785,-0.0034464777,-0.002772991,-0.00072000833,0.39822626,0.021451827,0.673139,0.5002202,0.20216048,0.0006644537,-0.00233682,0.011903833,0.003804296,-0.022226794,1.0226816,1.0279888,1.0966704,1.1316681,1.1316681,0.99713194,0.9870279,0.9870279,0.9870279,0.9870279,1.0079165,1.0158805,1.0348933,1.0681539,1.0647936,0.99996203,0.9987281,0.99996203,1.001272,1.0196773,0.4,0.4,0.25,0.16666667,0.083333336,0.112255,0.3166951,0.11831289,0.08968552,0.08968552,0.2,0.1,0.05,0.33333334,0.6666667,0.4,0.1,0.55,0.7,0.85,-0.2,0.0,-0.5,-0.36666667,-0.18333334,0.28370675,0.51198924,0.36672074,0.6080519,0.16082105,-0.2793255,0.38648218,0.13332853,0.18740317,0.252364,0.2,0.4,0.25,0.36666667,0.4,0.8,0.6,0.75,0.6333333,0.6,-0.6,-0.2,-0.5,-0.26666668,-0.2,0.20338844,0.5250195,0.30134606,0.43846583,0.44044214,0.79661155,0.4749805,0.69865394,0.56153417,0.55955786,-0.59322315,0.050039,-0.39730787,-0.12306834,-0.119115725,1.4922221,1.8686528,2.2211733,2.6150246,2.1345475,0.35623658,0.62812245,0.69611996,0.94616586,0.9254905,1.0034535,1.0713024,0.8634565,1.1241624,1.2497324,0.191793,0.21934175,0.33897477,0.4875841,0.49581403,0.808207,0.78065825,0.6610252,0.5124159,0.504186,-0.616414,-0.5613165,-0.32205045,-0.024831796,-0.008371972
SH688169,-0.015331249940440324,0.25,,2026-02-11,0.0019767466,0.013836733,0.14286222,0.010739893,0.776187,0.001120094,0.08095075,-0.0076430524,-0.55237406,0.99802715,1.0107187,0.99690926,1.0056145,0.96876436,0.9501647,1.0534596,0.99887973,1.0489291,0.9985173,0.97465235,0.9853204,1.0042218,1.0141299,0.0024300625,0.02653167,0.027629035,0.03817158,0.031560943,0.000986826,0.0079357,-0.0016127268,-0.002764786,-0.0009674114,0.41227433,0.8200735,0.11924996,0.40657857,0.28656444,-0.00049093796,-0.010363023,0.030000491,0.035867553,0.014408782,1.0107187,1.0107187,1.0512342,1.0864147,1.0864147,0.96560436,0.93056047,0.93056047,0.93056047,0.93056047,1.0002899,0.99862933,1.0025437,1.0423294,1.0423294,0.9972751,0.95035255,0.95390445,0.9719802,0.9981977,0.8,0.9,0.7,0.53333336,0.28333333,0.76241016,0.86628073,0.57543164,0.4455417,0.4455417,1.0,1.0,0.05,0.16666667,0.5833333,0.2,0.4,0.7,0.8,0.9,0.8,0.6,-0.65,-0.6333333,-0.31666666,-0.3413041,-0.23212774,0.26598656,0.49044168,0.037209596,0.96738726,0.7543166,0.28698894,0.32078993,0.24872065,0.6,0.7,0.55,0.56666666,0.51666665,0.4,0.3,0.45,0.43333334,0.48333332,0.2,0.4,0.1,0.13333334,0.033333335,0.8838058,0.77869934,0.39086562,0.5013911,0.46983305,0.1161942,0.22130069,0.6091344,0.49860886,0.5301669,0.7676116,0.5573986,-0.21826872,0.002782269,-0.06033389,1.6114091,1.6461737,2.1905327,2.3768194,1.905758,0.8118917,0.54804665,0.70557946,0.7256336,0.7546725,1.8560063,1.4430512,0.9347603,0.87219286,0.9716975,0.41463378,0.33940372,0.36326984,0.44835126,0.4892733,0.58536625,0.6605963,0.63673013,0.55164874,0.5107267,-0.17073245,-0.3211926,-0.27346033,-0.10329748,-0.021453405
SH600085,-0.015369258196896288,0.25,,2026-02-11,0.0003216632,0.0073978826,0.043480437,0.0048247008,0.65217316,0.0022515187,0.30434638,-0.0022515187,-0.30434638,0.99967843,1.0048232,0.99742764,0.9996044,0.98841894,0.969126,1.0176764,1.0437272,1.1237876,1.0068691,0.99291617,0.9914838,1.0068046,1.035498,0.0067400825,0.017103257,0.016294692,0.02605383,0.038887795,-0.0037578838,0.0035934146,3.485096e-05,-0.0020628623,-0.0020388053,0.77713466,0.4046397,0.0001601051,0.48584643,0.8383487,0.00064663886,-0.00908656,0.008185118,0.02310686,0.024646718,1.0446748,1.0446748,1.0446748,1.0604384,1.1401792,0.98454547,0.95819414,0.9565858,0.9565858,0.9565858,1.0120051,1.0100281,1.0083532,1.0374781,1.0747708,0.9998675,0.97387505,0.97387505,0.97927594,0.99933743,0.4,0.7,0.7,0.46666667,0.23333333,0.2570213,0.483413,0.49284464,0.4180366,0.23646916,0.4,0.7,0.85,0.3,0.016666668,0.2,0.1,0.5,0.6666667,0.8333333,0.2,0.6,0.35,-0.36666667,-0.81666666,0.91118646,0.496269,0.01498215,-0.40687945,-0.5014423,0.838659,0.8394508,0.38022226,0.25546706,0.14435978,0.6,0.6,0.5,0.46666667,0.4,0.4,0.4,0.5,0.53333336,0.6,0.2,0.2,0.0,-0.06666667,-0.2,0.64290375,0.6412118,0.45186904,0.41077238,0.3719221,0.35709628,0.35878816,0.5481309,0.5892276,0.62807786,0.28580746,0.28242365,-0.09626189,-0.17845526,-0.25615576,2.7955272,2.5560946,2.7425468,2.4061618,1.9091215,1.6856352,1.359363,1.2263336,1.237297,1.0840192,1.4693309,1.1278446,1.0346533,1.240751,1.3416294,0.40558952,0.39578784,0.42512715,0.49222168,0.4845157,0.5944105,0.60421216,0.57487285,0.50777835,0.5154843,-0.18882096,-0.20842436,-0.14974567,-0.015556635,-0.030968586
SH601377,-0.015523085106357835,0.25,,2026-02-11,-0.007122465,0.011395944,-0.625,0.001424493,0.125,0.002848986,0.25,-0.005697972,-0.5,1.0071735,1.0086082,0.9971306,1.0012308,0.9816138,0.994382,1.0245148,1.0745659,0.9749744,0.9973442,0.98968333,0.990526,1.0139428,1.0129639,0.007492182,0.014610665,0.012559961,0.038777594,0.042543605,0.0037793678,0.0019005163,0.00023539366,-0.0033105675,0.00019982002,0.6361532,0.15510103,0.012293655,0.56486535,0.0067283604,-0.0049029537,0.0017643372,0.00723772,0.03406044,-0.018858591,1.0129125,1.0129125,1.0546727,1.1192179,1.1362855,0.97257185,0.9557361,0.9557361,0.9557361,0.9278686,1.00143,1.00143,1.0,1.0447395,1.0465782,0.9897855,0.9789581,0.98365676,0.9869254,0.97742593,0.7,0.75,0.825,0.55,0.49166667,0.67991364,0.7741639,0.4473964,0.27075744,0.34609193,0.6,0.8,0.4,0.13333334,0.48333332,0.2,0.4,0.7,0.8,0.083333336,0.4,0.4,-0.3,-0.6666667,0.4,-0.33707544,-0.10684345,0.32121024,0.5247068,0.66842747,0.7330977,0.2298314,0.4890785,0.4114018,0.6224542,0.6,0.5,0.45,0.43333334,0.48333332,0.2,0.4,0.45,0.5,0.46666667,0.4,0.1,0.0,-0.06666667,0.016666668,0.7812509,0.52736324,0.44339624,0.40494788,0.513308,0.21874914,0.4726368,0.5566037,0.5950521,0.48669198,0.5625017,0.05472643,-0.11320752,-0.19010423,0.026616028,1.7218456,2.1027691,2.5329158,2.8856242,3.4204895,0.5388548,0.76770675,1.2339443,1.2579058,2.4913118,0.7667701,0.77018815,1.3798568,1.4004973,2.1524758,0.39767647,0.2056599,0.43350747,0.46085477,0.49826378,0.60232353,0.79434013,0.56649256,0.53914523,0.5017362,-0.20464706,-0.5886802,-0.13298507,-0.07829049,-0.0034724216
SH601818,-0.015812895800147483,0.25,,2026-02-11,0.0,0.008955212,0.0,0.0029850497,0.333331,0.0059701623,0.666669,0.0029851126,0.33333802,1.0,1.002985,0.9940298,0.99880916,0.9769453,0.96253604,0.9942363,1.0230547,1.0259366,0.99481267,0.9815562,0.97824204,0.9876081,1.0089337,0.005155218,0.014956001,0.011658399,0.01682348,0.026586238,0.0028818576,0.004576021,0.0009988958,-0.0010200249,-0.0013396291,0.7812518,0.8581366,0.25693932,0.2848994,0.7743819,-0.00057637657,-0.002148276,0.0122684315,0.02718231,0.03058536,1.002985,1.002985,1.002985,1.0231208,1.0778883,0.97941047,0.94510686,0.94510686,0.94510686,0.94510686,1.0,0.99538904,0.98904896,1.0034581,1.0317003,0.990778,0.96714693,0.9682997,0.9711816,0.97982705,0.9,0.95,0.975,0.7,0.35,0.8733786,0.9484253,0.9484253,0.70363283,0.41340977,0.8,0.9,0.95,0.033333335,0.05,0.2,0.1,0.55,0.7,0.85,0.6,0.8,0.4,-0.6666667,-0.8,-0.7361536,-0.79019785,-0.6090761,-0.6472354,-0.099459484,0.49879843,0.7395093,-0.0086508775,-0.062637724,0.09333402,0.6,0.6,0.45,0.36666667,0.36666667,0.2,0.3,0.5,0.53333336,0.55,0.4,0.3,-0.05,-0.16666667,-0.18333334,0.90000063,0.7600006,0.51923084,0.4411764,0.47096777,0.099999346,0.23999941,0.48076916,0.5588236,0.52903223,0.8000013,0.5200012,0.038461685,-0.117647156,-0.058064472,1.5735055,2.2938347,2.14257,1.9214604,1.8368512,0.45773324,1.0377293,1.0511202,0.9306782,0.8064816,1.1607486,0.6920098,0.8156555,0.93601,1.0345825,0.074365295,0.15257105,0.44528082,0.48620272,0.4575958,0.9256347,0.847429,0.55471915,0.5137973,0.5424042,-0.8512694,-0.6948579,-0.10943833,-0.027594568,-0.08480841
SH600027,-0.01731086933097557,0.125,,2026-02-11,0.0020492137,0.0061475453,0.33333856,0.0020492137,0.33333856,0.0020491176,0.3333229,0.0020491176,0.3333229,0.99795496,1.002045,0.99591005,0.99953175,0.99821585,1.0062444,1.0205173,1.0410347,1.0651205,0.99821585,0.9975022,1.0087422,1.0139161,1.0388047,0.0017841196,0.0054147695,0.013271209,0.013432272,0.02824839,0.0008920598,-4.3251384e-05,-0.0017975341,-0.0011827978,-0.0013319693,0.625,0.00058485946,0.64209795,0.60093,0.6781111,0.0,0.0026923986,0.008334387,0.0032344363,0.0004884525,1.002045,1.0085999,1.0350518,1.0405897,1.0897268,0.98620147,0.9834221,0.9834221,0.9834221,0.9834221,1.0,1.0003568,1.0228367,1.0253345,1.0656557,0.99643177,0.9951829,0.99785906,0.99964315,1.0135593,0.9,0.75,0.375,0.25,0.125,0.870924,0.6584326,0.32109258,0.2899881,0.15594716,0.6,0.3,0.2,0.033333335,0.2,0.2,0.4,0.7,0.8,0.9,0.4,-0.1,-0.5,-0.76666665,-0.7,-0.48317862,0.16633382,0.37862477,0.30339786,0.075751364,0.80631804,0.18953416,0.30879673,0.33393508,0.060343042,0.4,0.3,0.3,0.36666667,0.4,0.4,0.5,0.5,0.5,0.5,0.0,-0.2,-0.2,-0.13333334,-0.1,0.6,0.41860464,0.3883495,0.36309522,0.42379954,0.4,0.5813953,0.61165047,0.6369048,0.5762004,0.2,-0.1627907,-0.22330096,-0.27380952,-0.15240088,1.2079703,1.7325224,2.0038588,2.0878098,2.1430886,0.2807722,0.82191956,0.7506824,0.7774674,0.8519362,0.7826951,1.2870204,1.1574731,1.6376767,1.5636204,0.124230474,0.29355997,0.44157174,0.36083582,0.4848038,0.87576956,0.70644003,0.5584283,0.63916415,0.5151962,-0.75153905,-0.41288003,-0.116856545,-0.27832836,-0.030392399
SH601229,-0.019128153144949454,0.375,,2026-02-11,0.004975191,0.014925331,0.33333874,0.003980056,0.2666645,0.005970084,0.39999676,0.006965219,0.466671,0.9950494,1.0039604,0.9891089,0.9990679,0.9275744,0.9038714,0.98604155,1.002897,0.9989465,0.9817224,0.9520938,0.94753754,0.96248794,0.97168374,0.015792727,0.0332276,0.029060528,0.03226721,0.026440846,0.009481169,0.01028723,0.0010099005,-0.0017452446,-0.0007147461,0.9010513,0.87863886,0.042268634,0.22672088,0.22287053,-0.0006847503,0.0016137096,0.042868428,0.06281813,0.049401246,1.0039604,1.0039604,1.0039604,1.0099009,1.0128915,0.9287281,0.9017829,0.9017829,0.9017829,0.9017829,0.9974717,0.9810377,0.97076637,0.9968396,0.99604946,0.9673426,0.92162234,0.9178299,0.9250987,0.95591253,1.0,1.0,1.0,0.93333334,0.93333334,0.9473583,0.9612405,0.9612405,0.90842456,0.88397384,1.0,1.0,1.0,0.1,0.2,0.2,0.1,0.55,0.7,0.85,0.8,0.9,0.45,-0.6,-0.65,-0.518614,-0.078749746,-0.28748792,-0.28111818,-0.2619337,0.995838,0.850178,0.20193142,0.12912536,0.24908741,0.8,0.7,0.5,0.46666667,0.43333334,0.0,0.2,0.45,0.46666667,0.5,0.8,0.5,0.05,0.0,-0.06666667,1.0,0.8543694,0.52798325,0.49541283,0.50088894,0.0,0.14563058,0.47201675,0.5045872,0.49911106,1.0,0.70873886,0.055966467,-0.00917435,0.0017778712,1.507914,1.4799842,1.5504819,1.5124882,1.303712,0.6362953,0.5008329,0.43361792,0.4757203,0.44151157,1.4803332,1.2298982,1.0748689,1.1687285,1.2040441,0.48108995,0.4172854,0.48452687,0.4797526,0.491685,0.51891005,0.58271456,0.5154731,0.5202474,0.508315,-0.0378201,-0.16542917,-0.030946227,-0.040494777,-0.016630001
SH601838,-0.019902910904153137,0.375,,2026-02-11,0.00060498517,0.008469485,0.07143116,0.0030248233,0.35714373,0.0048396764,0.57142514,0.0024198382,0.28571257,0.9993954,1.003023,0.99455863,0.99958724,0.9710145,0.9539642,0.9735721,0.9778346,1.009804,0.9948849,0.98252344,0.9680094,0.9713839,0.99061525,0.0051416615,0.0144690545,0.01892157,0.016271397,0.025424913,0.0030690471,0.0037665656,0.00260017,0.0003191955,-0.0010808985,0.89071786,0.62118673,0.66093254,0.029823978,0.55125266,-0.0010230225,0.00052699423,0.0072889924,0.023987737,0.04127126,1.003023,1.003023,1.003023,1.003023,1.0458658,0.9710265,0.95236874,0.9293408,0.9293408,0.9293408,0.999659,0.9965047,0.9894288,0.98337597,1.0129582,0.9896846,0.97203755,0.95251495,0.95387894,0.97203755,1.0,1.0,1.0,1.0,0.69166666,0.90552115,0.940321,0.9589725,0.9589725,0.6063871,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.15,0.43333334,0.71666664,0.8,0.9,0.85,0.56666666,-0.51666665,-0.8811318,-0.68542427,-0.55419934,-0.49274644,-0.40120003,0.90849286,0.3009292,0.011927325,0.07455615,0.05907051,0.8,0.6,0.5,0.43333334,0.35,0.2,0.4,0.5,0.53333336,0.6166667,0.6,0.2,0.0,-0.1,-0.26666668,0.98571146,0.7647053,0.56709933,0.54529613,0.48895288,0.014288556,0.23529467,0.43290064,0.45470387,0.5110471,0.9714229,0.52941066,0.13419873,0.09059227,-0.022094257,1.6111165,2.1778412,2.371689,2.2895193,2.0119035,0.5620463,0.8697951,0.8318343,0.7241849,0.72762203,1.5288163,1.2147945,1.1177049,1.2208347,1.214869,0.38052267,0.27835307,0.42594263,0.44266662,0.4696144,0.61947733,0.72164696,0.57405734,0.55733335,0.5303856,-0.23895465,-0.44329387,-0.14811474,-0.11466676,-0.060771216
SH601238,-0.020310865255962426,0.25,,2026-02-11,-0.003778282,0.0075566405,-0.49999493,0.0025189058,0.3333367,0.0012594529,0.16666836,-0.005037735,-0.6666633,1.0037926,1.0063211,0.9987358,1.001458,1.0056022,1.0105041,1.0511204,1.0371147,0.995098,1.0039215,1.002451,1.0205532,1.0328431,1.0459733,0.0035912627,0.009367658,0.021934327,0.027039528,0.040572595,-0.0016806626,-0.0002249353,-0.0031796917,-0.0024610288,-0.0009937205,0.5475285,0.005285239,0.7355115,0.64200276,0.18296279,-0.00056022085,-0.001438742,0.009653887,0.002841816,-0.016658597,1.0114962,1.0215724,1.0726012,1.0965453,1.210249,0.99647826,0.9802348,0.9802348,0.9802348,0.9595201,1.0077031,1.0077031,1.0392157,1.0591036,1.070028,1.0011204,0.9984594,1.0014006,1.005042,1.0077031,0.2,0.3,0.15,0.1,0.1,0.23450205,0.47814074,0.21398662,0.16993456,0.16144899,0.2,0.1,0.05,0.13333334,0.18333334,0.4,0.3,0.65,0.76666665,0.06666667,-0.2,-0.2,-0.6,-0.6333333,0.11666667,0.7031413,0.15403211,0.61763227,0.79673266,0.782887,0.4681854,0.052732825,0.119428694,0.5585982,0.5245997,0.4,0.5,0.45,0.43333334,0.46666667,0.6,0.5,0.55,0.53333336,0.51666665,-0.2,0.0,-0.1,-0.1,-0.05,0.35714287,0.43801686,0.3643125,0.43488958,0.50278443,0.64285713,0.5619831,0.63568753,0.5651104,0.49721557,-0.2857143,-0.12396627,-0.27137503,-0.13022083,0.0055688703,1.2458073,1.6561161,2.2050352,2.846896,4.452737,0.27412537,0.5724036,0.8266848,1.5465086,4.0218544,0.48668322,0.8963167,0.86995363,1.9997296,2.5104191,0.120093375,0.072706215,0.3200869,0.46068752,0.49171734,0.87990665,0.9272938,0.6799131,0.5393125,0.50828266,-0.75981325,-0.85458755,-0.3598262,-0.07862497,-0.01656535
SH600104,-0.021377747030906377,0.375,,2026-02-11,0.0027642874,0.0062197307,0.44443846,0.0027643712,0.44445193,0.00069107185,0.111109614,0.0006909881,0.11109614,0.99724334,1.0027567,0.99655414,1.0001442,0.9944579,0.9786413,1.0392926,1.0592815,1.0792702,0.9982191,0.99014264,1.0067159,1.023615,1.0402111,0.0015769396,0.011214855,0.025229285,0.03216604,0.031539854,0.00061647344,0.0027221572,-0.0029334966,-0.003125087,-0.0010295066,0.3820662,0.5400706,0.47318324,0.7315275,0.3249666,0.0005479578,-0.0023923328,0.021152334,0.02169873,-0.009840684,1.0048369,1.0048369,1.0654565,1.1006447,1.1006447,0.9876198,0.9662269,0.9662269,0.9662269,0.9662269,0.99945205,0.99821913,1.0314217,1.0551218,1.0668162,0.9975341,0.9810947,0.9888287,0.9937729,1.0055296,1.0,1.0,0.6,0.4,0.2,0.7190618,0.874723,0.3403529,0.25125456,0.25125456,0.8,0.9,0.1,0.3,0.65,0.4,0.1,0.55,0.7,0.85,0.4,0.8,-0.45,-0.4,-0.2,-0.3491763,-0.49987796,0.39621982,0.018883936,-0.037267108,0.3091532,0.6817045,0.15424639,0.17328866,0.3060186,0.6,0.6,0.45,0.5,0.45,0.4,0.4,0.55,0.5,0.51666665,0.2,0.2,-0.1,0.0,-0.06666667,0.7236157,0.6477171,0.39631954,0.394081,0.4296452,0.2763843,0.35228288,0.60368043,0.605919,0.5703548,0.44723144,0.29543424,-0.20736091,-0.21183798,-0.14070961,1.2524213,1.7586632,2.5593061,2.3571503,2.0618074,0.2346394,0.7592588,1.3307534,1.2262956,1.1556615,0.5309745,0.97794104,0.7041284,0.93749344,1.2668033,0.020163603,0.27375495,0.42638958,0.4978488,0.5011828,0.9798364,0.72624505,0.5736104,0.5021512,0.4988172,-0.9596728,-0.45249012,-0.14722085,-0.004302383,0.00236556
SZ000625,-0.02215044222298392,0.125,,2026-02-11,-0.0026761447,0.0053523513,-0.49999425,0.0026762064,0.5000058,0.0,0.0,-0.0053523513,-1.0,1.0026833,1.0053667,1.0,1.0022255,0.9955668,1.0098451,1.0510104,1.0644251,1.086591,1.0032471,0.9999309,1.0188929,1.0329975,1.0455706,0.003138841,0.009362805,0.02207599,0.027220782,0.024584293,-0.001341465,0.0002463465,-0.003219937,-0.0028628604,-0.0009977518,0.45662543,0.0063458867,0.744599,0.8572369,0.5023767,-0.0005642267,-0.0010394637,0.011696549,0.008513998,-0.016136967,1.0107437,1.0196944,1.0563545,1.0778422,1.0984126,0.9982212,0.98390603,0.98390603,0.98390603,0.98390603,1.0045137,1.0045137,1.0442282,1.0599344,1.0644251,1.000737,0.9937475,0.9991134,1.003086,1.0316771,0.2,0.5,0.25,0.16666667,0.083333336,0.14204605,0.4496982,0.22214343,0.17132851,0.14055043,0.2,0.1,0.05,0.033333335,0.41666666,0.2,0.3,0.65,0.76666665,0.8833333,0.0,-0.2,-0.6,-0.73333335,-0.46666667,0.86594766,0.25701022,0.2050336,0.40417534,0.19709168,0.9005537,0.48142266,0.28258923,0.3801182,0.5953454,0.4,0.5,0.3,0.3,0.35,0.4,0.4,0.6,0.6,0.6,0.0,0.1,-0.3,-0.3,-0.25,0.5853667,0.43680692,0.31132862,0.33353153,0.41312388,0.41463327,0.5631931,0.68867135,0.66646844,0.5868761,0.17073345,-0.12638615,-0.37734273,-0.33293694,-0.17375222,1.3479731,1.7593743,1.8925351,2.0695255,2.0228434,0.5610203,0.8109003,0.6950265,0.6980696,1.1859758,1.3408257,1.1930681,1.1600149,1.0674381,2.0805032,0.36625844,0.26851106,0.39411092,0.47277793,0.49439737,0.63374156,0.73148894,0.6058891,0.52722204,0.50560266,-0.26748312,-0.4629779,-0.21177813,-0.054444104,-0.011205274
SZ000001,-0.02229258184104351,0.125,,2026-02-11,0.00090416026,0.006329122,0.14285715,0.0018083205,0.2857143,0.003616641,0.5714286,0.0027124807,0.42857143,0.99909663,1.0018067,0.9954833,0.99924445,0.99097186,0.9792253,1.0261983,1.044268,1.0542023,0.9998214,0.991872,0.99571115,1.0100292,1.0279006,0.0013411207,0.00935942,0.011414629,0.023062935,0.025479643,-0.00027185268,0.0024089245,-0.00077357056,-0.0021706182,-0.0012507613,0.102723904,0.6072394,0.16074751,0.6864982,0.7349573,0.0007222563,-0.002712161,0.011637789,0.021444822,0.0089969,1.0063245,1.0063245,1.0271009,1.0677507,1.0831131,0.9900688,0.96296537,0.96296537,0.96296537,0.96296537,1.0003625,1.0,1.0023533,1.0363193,1.0489652,0.9989193,0.98066974,0.98681426,0.9900657,1.0,0.7,0.85,0.675,0.45,0.225,0.6109371,0.8541371,0.57744277,0.35343346,0.3082423,0.4,0.7,0.05,0.16666667,0.05,0.2,0.1,0.55,0.7,0.85,0.2,0.6,-0.5,-0.53333336,-0.8,0.495667,-0.44937044,-0.33250704,-0.049411252,-0.036788266,0.9273548,0.7506326,0.15971503,0.25575247,0.29951906,0.6,0.6,0.35,0.33333334,0.38333333,0.4,0.4,0.6,0.6333333,0.6,0.2,0.2,-0.25,-0.3,-0.21666667,0.74990696,0.6825098,0.38212028,0.3768809,0.4282286,0.250093,0.31749025,0.61787975,0.6231191,0.5717714,0.49981394,0.36501953,-0.23575945,-0.24623819,-0.14354281,1.6501812,2.1405003,2.2092705,2.214814,2.1329873,0.6530153,0.97506285,0.75333124,0.68782103,0.6614225,1.5127107,1.0805702,0.9345218,0.902074,0.91990423,0.39241993,0.3355197,0.4212385,0.48508003,0.47786433,0.60758007,0.66448027,0.5787615,0.51491994,0.5221357,-0.21516015,-0.32896057,-0.15752298,-0.02983992,-0.04427136
