instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600015,0.057547594227230485,1.0,,2026-02-12,-0.009008989,0.016516548,-0.5454523,0.0015015119,0.09090955,0.0060060476,0.3636382,-0.004504453,-0.27272364,1.0090909,1.010606,0.99393934,1.0019869,0.9970639,0.97724485,0.9755322,1.0217763,1.0337656,1.0033276,0.99033517,0.9780279,0.9885735,1.0089307,0.005559622,0.016769236,0.017813476,0.02316379,0.027730178,0.0014925385,0.005093756,0.0024894625,-0.0008621709,-0.0012694444,0.18017748,0.84578735,0.6835683,0.10736659,0.63917816,-0.006312677,-0.013257092,-0.0016777719,0.02392797,0.02851787,1.0120362,1.0120362,1.0120362,1.0307739,1.0696311,0.9894874,0.9606068,0.95603335,0.95603335,0.95603335,1.0081723,1.0026914,0.9976511,1.0106679,1.0302422,0.9994128,0.9740151,0.9606068,0.9632493,0.9769023,0.4,0.7,0.85,0.6333333,0.31666666,0.46621582,0.7659665,0.78507864,0.58825696,0.38703817,0.8,0.9,0.95,0.13333334,0.033333335,0.2,0.1,0.5,0.6666667,0.8333333,0.6,0.8,0.45,-0.53333336,-0.8,-0.8280637,-0.7547718,-0.64216936,-0.6495577,-0.23184246,-0.71522087,0.44671562,-0.002163617,-0.26499033,0.023014886,0.6,0.6,0.55,0.46666667,0.4,0.2,0.3,0.4,0.5,0.55,0.4,0.3,0.15,-0.033333335,-0.15,0.56122476,0.64220244,0.57530135,0.45260912,0.46325877,0.43877527,0.35779756,0.42469868,0.5473909,0.5367412,0.12244948,0.2844049,0.15060265,-0.09478178,-0.07348244,1.0450296,1.3551127,1.5759821,1.5062636,1.412878,0.20386429,0.45209852,0.55651087,0.6250531,0.5878995,0.8366006,0.98714846,0.86518437,1.3236516,1.2322894,0.12060723,0.33462408,0.47053477,0.5059286,0.49693456,0.87939274,0.66537595,0.5294652,0.49407142,0.5030654,-0.75878555,-0.33075187,-0.058930434,0.011857162,-0.00613086
SZ000999,0.051546361852040395,0.875,,2026-02-12,-0.010958948,0.017123269,-0.64000326,0.0027397103,0.15999925,0.0034246112,0.1999975,-0.010274047,-0.600005,1.0110804,1.0138505,0.99653745,1.0017427,0.9937816,0.97334987,0.9896065,0.98827404,1.0232744,1.007462,0.9922093,0.98720795,0.990708,0.9879142,0.016986389,0.020830093,0.016278043,0.014605033,0.012724,0.002274134,0.005456539,0.0012152174,-9.1818205e-05,0.00011033482,0.04480949,0.62901866,0.19506152,0.0030630508,0.02293389,-0.012010307,-0.016763724,0.0012474692,0.010623351,0.008830928,1.0436885,1.0436885,1.0436885,1.0436885,1.0436885,0.98170936,0.9633045,0.9574218,0.9574218,0.9574218,1.0182819,1.0135738,0.99701524,1.0006928,0.99767256,0.99641114,0.9732788,0.97334987,0.9785201,0.9775251,0.4,0.7,0.85,0.78333336,0.85833335,0.2951096,0.4565022,0.49356475,0.49356475,0.49356475,0.4,0.7,0.85,0.9,0.95,0.2,0.3,0.5,0.6666667,0.8333333,0.2,0.4,0.35,0.23333333,0.11666667,0.27010834,0.581139,0.48820397,0.38502595,0.35709792,0.6538969,0.6370743,0.5836875,0.55812925,0.36487684,0.2,0.3,0.4,0.4,0.41666666,0.8,0.6,0.55,0.56666666,0.56666666,-0.6,-0.3,-0.15,-0.16666667,-0.15,0.53804356,0.6148547,0.52863425,0.5246084,0.47368422,0.4619564,0.38514528,0.47136575,0.47539166,0.52631575,0.07608717,0.22970942,0.057268523,0.049216717,-0.052631527,1.676676,1.3289373,1.0003922,0.9069135,0.7287104,1.1107149,0.85933036,0.69884837,0.5907954,0.46225157,1.588245,1.9278069,2.2811003,2.474836,2.6449952,0.44365236,0.5179137,0.52927154,0.5356405,0.51539505,0.5563476,0.48208627,0.47072843,0.46435952,0.48460495,-0.11269527,0.035827447,0.058543123,0.07128097,0.03079007
SH600009,0.049573222202637,1.0,,2026-02-12,-0.0057692085,0.0076923016,-0.7499977,0.00096154667,0.12500116,0.00096154667,0.12500116,-0.0057692085,-0.7499977,1.0058026,1.0067698,0.99903286,1.0013213,1.007186,0.99784416,1.025562,1.0570782,1.0683708,1.0043527,0.99955857,1.0058978,1.0203847,1.0297248,0.0052559953,0.009676722,0.015116526,0.025214495,0.028412433,0.00048249812,0.0021234853,-0.0012221036,-0.0024218592,-0.00056774466,0.021067904,0.44142142,0.22876002,0.7149883,0.12178367,-0.005317726,-0.009114238,0.0057122414,0.014732335,-0.012976405,1.010718,1.0116998,1.0461063,1.0700412,1.1012558,0.99549925,0.97331727,0.97331727,0.97331727,0.97331727,1.0080484,1.0075557,1.0136741,1.050036,1.0563391,0.9994867,0.99125344,0.9965301,0.997762,1.0008212,0.4,0.5,0.4,0.26666668,0.19166666,0.29573557,0.6951796,0.36657608,0.2758649,0.20855923,0.8,0.5,0.15,0.26666668,0.45,0.2,0.3,0.65,0.76666665,0.8833333,0.6,0.2,-0.5,-0.5,-0.43333334,-0.5509596,-0.28190145,-0.058611684,-0.34846637,0.042238418,-0.36816666,0.3764546,-0.0010058191,-0.07654655,0.314922,0.4,0.5,0.4,0.33333334,0.38333333,0.6,0.5,0.6,0.6666667,0.6166667,-0.2,0.0,-0.2,-0.33333334,-0.23333333,0.3817573,0.5157893,0.4296213,0.37688237,0.43927795,0.6182427,0.48421073,0.5703787,0.6231176,0.56072205,-0.23648539,0.03157857,-0.14075741,-0.24623527,-0.12144412,1.1138998,1.5634853,1.8930022,1.7544723,1.6727519,0.29716858,0.6699256,0.7228686,0.70608306,0.8821393,0.8533659,1.4692928,0.8596116,1.0997452,2.3097618,0.15850678,0.39114013,0.4886635,0.4813183,0.4927697,0.8414932,0.6088599,0.5113365,0.5186817,0.50723034,-0.68298644,-0.21771975,-0.022673026,-0.0373634,-0.01446063
SH688009,0.04696088644436907,1.0,,2026-02-12,-0.00537641,0.019713216,-0.27273124,0.008960504,0.45454296,0.005376302,0.2727258,-0.008960612,-0.45454845,1.0054054,1.0144144,0.99459463,1.0037105,1.0133532,1.0089022,0.9703264,0.9777449,0.95400596,1.0050446,1.0014837,0.9982938,0.9978734,0.97957474,0.004401305,0.010630171,0.017812459,0.016381683,0.026026104,-0.0026706285,0.0017084776,0.00131077,0.0004215032,0.0012178624,0.92045796,0.23678248,0.18952799,0.051308166,0.6678485,0.00029670633,-0.009171876,-0.010746129,-0.0039852383,-0.015501665,1.0226724,1.0277525,1.0500168,1.0500168,1.0500168,0.99459463,0.97742844,0.9571948,0.9571948,0.92719984,1.0071217,1.0106826,1.0106826,1.0091989,1.0029674,1.0023739,0.995549,0.9851632,0.9863502,0.95311576,0.2,0.4,0.45,0.45,0.725,0.1925143,0.44852397,0.4611536,0.4611536,0.59275335,0.2,0.5,0.25,0.5,0.75,1.0,0.2,0.1,0.4,0.13333334,-0.8,0.3,0.15,0.1,0.6166667,0.089738466,-0.48756036,0.14944224,0.12458165,0.5429546,-0.37079036,-0.14276476,0.5425643,0.4837739,0.43406296,0.0,0.3,0.45,0.46666667,0.48333332,1.0,0.7,0.55,0.53333336,0.45,-1.0,-0.4,-0.1,-0.06666667,0.033333335,0.0,0.4423073,0.57042235,0.53488356,0.5471124,1.0,0.5576927,0.42957765,0.4651164,0.45288762,-1.0,-0.11538543,0.14084469,0.06976717,0.09422475,0.8303829,0.99592286,1.3223968,1.2624537,1.0481623,0.16440006,0.22674814,0.56258464,0.48860124,0.46626726,0.8097413,0.9780157,1.7836337,1.6415938,1.8450127,0.45661858,0.36955643,0.4640198,0.51835567,0.50897884,0.54338145,0.6304436,0.5359802,0.48164433,0.4910212,-0.08676287,-0.26088715,-0.071960405,0.03671136,0.017957631
SH600061,0.04409891799436812,0.875,,2026-02-12,-0.0064267223,0.011568128,-0.5555542,0.0012853865,0.11111447,0.0038560193,0.33333132,-0.0038560894,-0.33333737,1.0064683,1.007762,0.996119,1.0001838,0.9858658,1.0129565,0.99620473,0.9909697,0.98193955,0.99358726,0.98790735,0.9896545,0.99609125,0.9818741,0.0111749,0.011327078,0.010341839,0.014079876,0.02041908,0.006334251,0.0023636469,0.00028742923,-0.00073696376,0.0007766993,0.80323607,0.39915437,0.027035497,0.21232264,0.44129938,-0.0062557426,0.0014562386,0.0076149204,0.0145947095,-0.004786735,1.007762,1.015596,1.0336351,1.0362273,1.0362273,0.9767197,0.9638381,0.9638381,0.9638381,0.9392342,1.0013087,0.9969638,0.99801075,1.0106007,0.99777514,0.9853422,0.97751606,0.9829865,0.98534226,0.96872133,0.8,0.9,0.875,0.68333334,0.84166664,0.7499546,0.69867414,0.5181006,0.4995479,0.62649584,1.0,0.1,0.45,0.3,0.65,0.2,0.3,0.65,0.76666665,0.06666667,0.8,-0.2,-0.2,-0.46666667,0.5833333,0.63256395,-0.24598198,0.35839364,0.40665194,0.58872837,0.41257218,0.24316551,0.43249446,0.5172108,0.45899615,0.6,0.5,0.55,0.5,0.51666665,0.4,0.5,0.4,0.46666667,0.43333334,0.2,0.0,0.15,0.033333335,0.083333336,0.66463363,0.43426284,0.5103942,0.51593536,0.51866883,0.33536637,0.5657371,0.4896058,0.4840646,0.48133117,0.32926726,-0.1314743,0.020788375,0.03187078,0.037337642,1.0000801,1.2859342,1.3915697,1.408029,1.1361588,0.19694607,0.4356781,0.7597164,0.6655791,0.58504677,0.29041898,0.9075496,1.0620952,1.0143471,1.2227741,0.4439457,0.23831134,0.48704594,0.5107317,0.5033539,0.5560543,0.76168865,0.51295406,0.48926827,0.4966461,-0.11210859,-0.5233773,-0.025908105,0.021463448,0.0067077656
SH601319,0.04281449543660952,0.875,,2026-02-12,-0.016447295,0.024122832,-0.6818144,0.0065790024,0.27272928,0.0010965356,0.04545634,-0.021929761,-0.9090873,1.0167223,1.0234114,0.99888515,1.0073671,1.0103092,1.0346766,1.059044,1.0065603,0.94095594,1.0140581,1.0135895,1.0183223,1.0378007,1.0054982,0.011324326,0.009529571,0.012754552,0.035225067,0.048936725,-0.0018743998,-0.00044871925,-0.0010266987,-0.0027463606,0.0016835356,0.06849198,0.020324228,0.22678986,0.47110006,0.360973,-0.010309274,-0.011570221,-0.0085687125,0.0020215914,-0.05516253,1.0329347,1.0448784,1.0720712,1.1348897,1.1348897,0.99799556,0.99036545,0.99036545,0.99036545,0.8934419,1.0232427,1.0232427,1.0286785,1.074789,1.0352389,1.0037488,1.0044985,1.0091846,1.0103092,0.95745075,0.2,0.1,0.1,0.1,0.38333333,0.057370316,0.1767393,0.11791788,0.06666399,0.44132966,0.4,0.2,0.05,0.26666668,0.6333333,0.2,0.3,0.65,0.76666665,0.15,0.2,-0.1,-0.6,-0.5,0.48333332,0.08145055,0.06674312,0.24292609,0.5186657,0.12991275,0.37809566,0.259993,0.30036944,0.4420831,0.24757227,0.2,0.2,0.3,0.36666667,0.45,0.8,0.8,0.7,0.6333333,0.55,-0.6,-0.6,-0.4,-0.26666668,-0.1,0.4035096,0.32381022,0.36244568,0.49209943,0.5326425,0.59649044,0.6761898,0.6375543,0.5079006,0.46735752,-0.19298083,-0.35237953,-0.27510864,-0.015801148,0.06528495,0.83286965,1.0447712,1.218511,1.3447402,1.3357006,0.323395,0.36196634,0.40304643,0.4490303,0.53958887,1.0604744,0.8310601,0.92082345,1.195442,1.3339887,0.5323108,0.34553248,0.48311323,0.5154651,0.50364786,0.46768922,0.6544675,0.5168868,0.48453495,0.49635217,0.06462158,-0.30893505,-0.033773538,0.030930126,0.007295678
SH600085,0.04144851588921285,0.875,,2026-02-12,-0.013496088,0.0151028205,-0.8936137,0.0,0.0,0.001606733,0.10638628,-0.011889354,-0.78722745,1.0136807,1.0136807,0.9983713,1.0025668,1.024753,1.0062016,1.0241086,1.0527813,1.1439809,1.0150558,1.0052513,1.003215,1.0181817,1.0466092,0.010508008,0.017423993,0.015861534,0.025883429,0.037867643,-0.006384236,0.0033420562,0.00028302582,-0.0019919453,-0.0019847797,0.92282003,0.33724344,0.011143708,0.45900023,0.8378917,-0.0022873555,-0.020290518,-0.005903659,0.010701494,0.011941818,1.0583054,1.0583054,1.0583054,1.0742745,1.1459438,0.9983713,0.97655195,0.96906704,0.96906704,0.96906704,1.023663,1.0232066,1.0193567,1.0505638,1.0841709,1.0099012,0.9865818,0.9865818,0.9920532,1.0117912,0.2,0.4,0.45,0.3,0.15,0.02717511,0.2868146,0.34663308,0.29401827,0.17488416,0.2,0.6,0.8,0.26666668,0.016666668,1.0,0.3,0.45,0.6333333,0.81666666,-0.8,0.3,0.35,-0.36666667,-0.8,0.6914738,0.54467,0.018054832,-0.3486602,-0.52638453,-0.33534023,0.6414108,0.28791806,0.20113592,0.12721586,0.4,0.5,0.5,0.46666667,0.38333333,0.6,0.5,0.5,0.53333336,0.6166667,-0.2,0.0,0.0,-0.06666667,-0.23333333,0.09632432,0.4687923,0.4372906,0.39719734,0.35517153,0.9036757,0.53120774,0.5627094,0.60280263,0.64482844,-0.80735135,-0.062415447,-0.12541878,-0.20560531,-0.28965694,1.455117,1.4702518,1.7167033,1.5456122,1.2155296,0.995279,0.8134835,0.8003195,0.7803124,0.6923011,0.65211403,1.1550564,1.0277303,1.2054296,1.326286,0.25906774,0.3852278,0.47453183,0.5091352,0.49680704,0.7409322,0.6147722,0.5254682,0.49086484,0.50319296,-0.48186448,-0.2295444,-0.05093631,0.018270325,-0.006385929
SH601825,0.04131731528100474,1.0,,2026-02-12,-0.012687431,0.023067964,-0.55000216,0.0011533927,0.04999976,0.009227142,0.39999807,-0.0046136817,-0.20000385,1.0128505,1.0140187,0.9906543,0.9983565,1.0026432,0.9938327,1.0246696,1.0713657,1.0387665,1.0045816,0.9944494,0.9961234,1.0180323,1.0476359,0.005190017,0.01642042,0.01756168,0.03649434,0.04214861,0.00079294725,0.0031237425,-0.00054850656,-0.0033309646,-0.0018575401,0.058356743,0.33173653,0.034142837,0.64564043,0.5923928,-0.0061674076,-0.0085062105,0.009087441,0.030266657,0.007161573,1.0164143,1.0198798,1.0340167,1.0992329,1.1273292,0.9906543,0.95832086,0.95832086,0.95832086,0.95832086,1.0098678,1.0047578,1.0098678,1.0546255,1.0907489,1.0,0.9767401,0.9767401,0.98995596,1.0026432,0.3,0.45,0.5,0.33333334,0.16666667,0.36280033,0.6770611,0.55061346,0.2957811,0.24660991,0.8,0.1,0.05,0.06666667,0.18333334,1.0,0.3,0.65,0.76666665,0.8833333,-0.2,-0.2,-0.6,-0.7,-0.7,-0.6293998,-0.3758009,-0.26673493,-0.29930174,-0.23765726,-0.2848918,0.38889536,0.2763926,0.23859729,0.16961643,0.6,0.6,0.4,0.33333334,0.43333334,0.4,0.4,0.5,0.53333336,0.48333332,0.2,0.2,-0.1,-0.2,-0.05,0.4444434,0.5271314,0.440678,0.38053092,0.4684814,0.5555566,0.47286862,0.559322,0.6194691,0.5315186,-0.11111321,0.05426277,-0.11864399,-0.23893818,-0.06303722,0.79433036,1.2497638,1.4452932,1.3468106,1.2351587,0.13143168,0.6156926,0.5618177,0.5337048,0.5101549,0.97565305,1.0649621,1.0349753,1.0313538,1.0790672,0.26315844,0.268598,0.47836858,0.51505154,0.5097264,0.73684156,0.73140204,0.5216314,0.48494846,0.49027362,-0.4736831,-0.46280402,-0.04326282,0.030103104,0.019452753
SH600025,0.038430747339046924,1.0,,2026-02-12,-0.010893239,0.0130719,-0.8333325,0.0010893634,0.08333627,0.0010892976,0.083331235,-0.010893305,-0.83333755,1.0110132,1.0121145,0.9988987,1.0017478,1.0080501,0.99373883,1.0089445,0.9973166,1.0402504,1.0071557,1.0035778,1.0051432,1.0058438,1.0205128,0.0045608426,0.006785813,0.010094076,0.008788139,0.019426148,-0.002504473,0.0010516617,-0.00054676004,-0.00020097871,-0.0009314851,0.7538459,0.22017081,0.10269007,0.04053293,0.7012587,-0.002146712,-0.00831032,5.1085895e-05,-0.0029296014,0.0069659683,1.0148691,1.0148691,1.0315135,1.0315135,1.0696356,0.9988987,0.9837584,0.97611153,0.97611153,0.97611153,1.0096601,1.008229,1.0118068,1.0118068,1.0404294,1.0057245,0.99964225,0.9974956,1.0,1.0026834,0.2,0.35,0.325,0.23333333,0.13333334,0.068958335,0.5220582,0.43118453,0.43118453,0.25542605,0.4,0.7,0.15,0.43333334,0.2,1.0,0.3,0.5,0.6666667,0.8333333,-0.6,0.4,-0.35,-0.23333333,-0.6333333,0.35178286,-0.45197314,0.09667868,0.15106341,-0.09295842,-0.29534712,0.20443334,0.35215908,0.3245719,0.22242914,0.4,0.5,0.45,0.53333336,0.45,0.6,0.5,0.5,0.43333334,0.51666665,-0.2,0.0,-0.05,0.1,-0.06666667,0.30434614,0.5555557,0.4642856,0.5084746,0.43732587,0.69565386,0.4444443,0.5357144,0.49152538,0.5626741,-0.3913077,0.11111137,-0.07142876,0.016949223,-0.12534826,1.0339308,1.4209608,1.7028791,1.5878551,1.4958591,0.24935132,0.52097356,0.54788834,0.51297927,0.4619962,0.62290823,0.93671167,0.88642675,0.9727249,1.0020852,0.37739965,0.31931868,0.49493837,0.48536685,0.501288,0.6226003,0.68068135,0.5050616,0.5146332,0.498712,-0.24520068,-0.36136264,-0.010123256,-0.029266315,0.0025759765
SH601688,0.03800213399256533,0.875,,2026-02-12,-0.0097216405,0.01325679,-0.73333293,0.0,0.0,0.0035351494,0.26666707,-0.0061864913,-0.46666586,1.0098171,1.0098171,0.99643016,1.0011482,0.99903756,1.0368944,1.0423484,1.0516522,0.9823548,1.004684,1.0017966,1.0137472,1.0352155,1.0115763,0.011353172,0.016072549,0.017603911,0.038290255,0.04967429,0.0017965923,0.00017110487,-0.0017601743,-0.0035684316,0.001361935,0.06260436,0.001038883,0.3499138,0.6731005,0.22927108,-0.008277186,-0.0025665802,0.002974461,0.016526774,-0.051753387,1.0228047,1.0522271,1.0592136,1.1489978,1.1489978,0.9843644,0.9393182,0.9393182,0.9393182,0.90486485,1.0113571,1.0134103,1.0252807,1.0673724,1.0536413,0.9974976,0.98742384,0.99980754,1.009753,0.9703561,0.4,0.5,0.25,0.16666667,0.38333333,0.4067495,0.5374403,0.50612277,0.28940257,0.38968593,0.4,0.2,0.05,0.1,0.55,0.2,0.3,0.65,0.76666665,0.06666667,0.2,-0.1,-0.6,-0.6666667,0.48333332,-0.123153225,-0.37926203,0.08408297,0.39877042,0.49821708,0.39448422,-0.4568739,0.028090673,0.079428665,0.36236185,0.4,0.4,0.35,0.36666667,0.45,0.6,0.6,0.6,0.56666666,0.51666665,-0.2,-0.2,-0.25,-0.2,-0.06666667,0.5080212,0.3794551,0.42378762,0.44615385,0.50959194,0.4919788,0.6205449,0.57621235,0.5538461,0.4904081,0.016042393,-0.24108982,-0.15242472,-0.10769227,0.01918383,1.1103483,1.8992488,2.0324895,2.2609324,2.0392933,0.3931535,1.2146038,0.9644196,0.9145594,0.8900546,1.1782833,1.4746801,1.2732204,1.2744503,1.3807272,0.32206398,0.36576083,0.45554656,0.49684098,0.47932583,0.677936,0.6342392,0.54445344,0.50315905,0.52067417,-0.35587204,-0.26847836,-0.08890688,-0.006318039,-0.041348312
SH600150,0.03598893037849355,0.875,,2026-02-12,0.034720264,0.05136293,0.675979,0.012051576,0.23463567,0.004591093,0.08938534,0.02725978,0.53072864,0.9664448,1.0116472,0.96200776,0.9931099,0.9611667,0.9586879,0.99834746,0.92233324,0.94340247,0.96424025,0.9564158,0.9676898,0.97115314,0.9558305,0.023659706,0.023687592,0.021897523,0.023358665,0.026067022,0.014409656,0.0055458327,-0.0013811903,-0.0006117672,0.0004957469,0.9273176,0.50246185,0.13924676,0.053159144,0.11031562,0.0069404435,0.018628007,0.04543149,0.037717484,0.029544972,1.0116472,1.0116472,1.0166292,1.0166292,1.0166292,0.937932,0.91656756,0.91656756,0.91656756,0.9007067,0.9762703,0.9709989,0.98552424,0.9924316,0.9809139,0.94439393,0.93836236,0.9560274,0.9561596,0.93009996,1.0,1.0,0.975,0.95,0.975,0.8419975,0.8775007,0.83380985,0.83380985,0.8565484,1.0,1.0,0.3,0.53333336,0.76666665,0.2,0.2,0.6,0.73333335,0.35,0.8,0.8,-0.3,-0.2,0.41666666,0.91676134,0.33635145,0.21753171,0.40272576,0.6915835,0.5608812,0.49591842,0.4814459,0.615426,0.56869024,0.8,0.6,0.4,0.43333334,0.43333334,0.2,0.4,0.6,0.53333336,0.55,0.6,0.2,-0.2,-0.1,-0.11666667,0.7417691,0.6091703,0.5027918,0.5890151,0.53819555,0.25823092,0.3908297,0.49720815,0.41098487,0.46180445,0.48353815,0.21834059,0.005583696,0.17803024,0.07639111,0.58561295,0.6428307,0.627587,0.631241,0.5174926,0.26305428,0.22724025,0.18979721,0.18916288,0.22383922,1.0084264,0.9002123,0.98040646,1.0453198,1.2228268,0.8303742,0.5880963,0.5781692,0.5740393,0.5323368,0.1696258,0.41190368,0.42183074,0.42596075,0.46766323,0.66074836,0.17619264,0.15633851,0.14807852,0.06467356
SZ000858,0.03589701922440218,0.375,,2026-02-12,-0.012086933,0.016147334,-0.7485404,0.0019830232,0.12280809,0.0020773786,0.12865148,-0.011992577,-0.74269706,1.0122348,1.014242,0.9978972,1.0028121,1.0408117,1.0587851,1.0140479,1.0261891,1.1242763,1.0160958,1.0213144,1.0068574,1.0131897,1.0417211,0.010187028,0.0130535,0.02562249,0.023118097,0.038824484,-0.0058116927,-0.0012419885,0.00203565,-0.00024759478,-0.0018271089,0.81367373,0.08298368,0.22091825,0.008889565,0.6754875,-0.0044723167,-0.015725395,-0.02619603,-0.009599594,0.012178599,1.048844,1.0588787,1.0588787,1.0588787,1.136232,0.9978972,0.9978972,0.9606202,0.9606202,0.9606202,1.0234375,1.028407,1.0256544,1.0315399,1.0700234,1.010857,1.0115832,0.98397917,0.99646425,1.0133805,0.2,0.1,0.4,0.26666668,0.13333334,0.041274335,0.034482524,0.4007776,0.4007776,0.2242434,0.2,0.1,0.55,0.7,0.033333335,1.0,1.0,0.5,0.6666667,0.8333333,-0.8,-0.9,0.05,0.033333335,-0.8,0.41684854,0.22911571,0.4571403,0.2117749,-0.40138516,-0.3952215,0.13831194,0.6963949,0.65899587,0.40936226,0.2,0.4,0.35,0.36666667,0.33333334,0.8,0.6,0.65,0.6333333,0.6666667,-0.6,-0.2,-0.3,-0.26666668,-0.33333334,0.072121225,0.2903846,0.47653016,0.4660404,0.39282107,0.9278788,0.7096154,0.5234698,0.5339596,0.6071789,-0.85575753,-0.41923082,-0.046939667,-0.06791921,-0.21435782,1.0644155,1.7887748,1.7223206,1.4875104,1.1754109,0.31970564,0.9458177,1.1353751,0.9866193,0.79019374,0.881921,1.7121406,2.5669055,2.8968568,3.5398617,0.20559706,0.11037632,0.504207,0.50441295,0.5039664,0.79440296,0.8896237,0.495793,0.49558708,0.49603364,-0.5888059,-0.77924734,0.008413986,0.008825863,0.007932735
SH601668,0.03485136000027401,0.875,,2026-02-12,-0.007873985,0.009842497,-0.7999987,0.0,0.0,0.0019685125,0.20000131,-0.0059054727,-0.5999974,1.0079365,1.0079365,0.9980159,1.002147,1.0217209,1.0,1.0133667,1.0233918,1.047619,1.0068505,1.0043442,1.0043024,1.0110554,1.0236424,0.0047772666,0.012982983,0.0111928675,0.013704019,0.01749917,-0.0017543763,0.0015493288,-6.9723574e-05,-0.000934669,-0.00084377854,0.33715263,0.1305418,0.0013581401,0.36051345,0.7091236,-0.0033416848,-0.01131615,-0.0036400298,0.0024973024,0.0012490442,1.0217193,1.0296566,1.0296566,1.0371722,1.0635971,0.9980159,0.9779661,0.97222215,0.97222215,0.97222215,1.0086883,1.0145364,1.0133667,1.0228906,1.0392648,1.0046784,0.9976608,0.9991646,1.0,1.0075188,0.2,0.35,0.3,0.2,0.1,0.08370669,0.4262653,0.4836441,0.42768002,0.3039986,0.2,0.5,0.75,0.13333334,0.033333335,1.0,0.2,0.5,0.6666667,0.8333333,-0.8,0.3,0.25,-0.53333336,-0.8,-0.31437308,-0.12773453,-0.25666833,-0.46335304,-0.6380723,-0.59832114,0.4111876,0.28426367,0.28135687,0.022207936,0.2,0.4,0.35,0.33333334,0.45,0.6,0.4,0.45,0.43333334,0.38333333,-0.4,0.0,-0.1,-0.1,0.06666667,0.20454642,0.5,0.46521744,0.4489052,0.44242436,0.7954536,0.5,0.5347825,0.5510948,0.55757564,-0.59090716,0.0,-0.06956511,-0.10218959,-0.11515129,0.9422225,1.5379947,1.746566,1.5096062,1.1488646,0.27905095,0.82657325,0.9357189,0.8410945,0.7109611,1.0153612,1.526936,1.2356355,1.4677857,1.6421264,0.30038524,0.275198,0.5003045,0.5000276,0.48655212,0.69961476,0.72480196,0.49969548,0.4999724,0.5134479,-0.3992295,-0.44960395,0.000609037,5.5221106e-05,-0.026895786
