,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
88,2026-03-17,SZ300015,0.09591933163293738,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
89,2026-03-17,SZ300014,-0.05195669503850489,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
90,2026-03-17,SZ300251,0.02924911060342377,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
91,2026-03-17,SZ300433,-0.1108440183991437,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
92,2026-03-17,SZ300442,0.003939104784447394,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
93,2026-03-17,SZ300476,-0.07879399514818002,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
94,2026-03-17,SZ301236,-0.06345396598084231,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
95,2026-03-17,SZ300999,-0.019981913948865275,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
96,2026-03-17,SZ300979,-0.017361189391776444,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
97,2026-03-17,SZ300896,0.06065565853156015,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
98,2026-03-17,SZ300866,-0.03967420588742813,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
99,2026-03-17,SZ300832,-0.023759023872269625,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
100,2026-03-17,SZ300803,-0.05523605911262453,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
101,2026-03-17,SZ300782,-0.09529542252714515,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
102,2026-03-17,SZ300760,-0.04335501150945562,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
103,2026-03-17,SZ300759,-0.019693207843732144,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
