,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
23,SH601878,0.027913055208350003,0.7368421052631579,,,,SH601878,浙商证券,2026-05-12,0.009090951,0.022222169,0.40909374,0.011111052,0.4999985,0.0020201672,0.09090774,6.6182906e-08,2.978238e-06,0.99099094,1.011011,0.988989,1.0006521,0.9864376,0.94755876,0.94665456,0.9855334,1.0596745,0.9902351,0.9780289,0.9712929,0.96699816,1.0032399,0.0075213863,0.021519294,0.017269894,0.01784111,0.04370578,0.0028933098,0.005792102,0.0014704483,0.0008651364,-0.0020825805,0.36994237,0.66409135,0.25373957,0.18223304,0.6925093,0.0039783167,-0.0040933653,0.014737817,0.020457355,0.05819625,1.011011,1.011011,1.011011,1.011011,1.0803427,0.97454333,0.93331563,0.93331563,0.9273753,0.9273753,0.99566,0.99023503,0.98661846,0.9813743,1.0571429,0.9858951,0.9707052,0.95804703,0.9511754,0.9670886,1.0,1.0,1.0,1.0,0.55,0.6980623,0.8582804,0.8582804,0.8683462,0.47477248,1.0,1.0,1.0,1.0,0.033333335,0.8,0.2,0.6,0.26666668,0.6333333,0.2,0.8,0.4,0.73333335,-0.6,0.8730855,0.70650405,0.611886,0.52107906,0.012840714,0.8935155,0.8988963,0.79631853,0.74457186,0.43938845,0.6,0.6,0.55,0.46666667,0.46666667,0.4,0.3,0.4,0.5,0.5,0.2,0.3,0.15,-0.033333335,-0.033333335,0.714286,0.7900001,0.6725146,0.52614385,0.44021744,0.285714,0.20999992,0.3274854,0.47385615,0.55978256,0.42857203,0.58000016,0.34502918,0.052287675,-0.11956512,0.8117391,0.835852,0.6479772,0.5762192,0.5380767,0.2000927,0.39033762,0.35420814,0.31341222,0.24101374,0.89283746,1.9159033,2.0790515,1.8463134,1.7919168,0.6043476,0.56842077,0.5605738,0.546156,0.51810026,0.3956524,0.43157923,0.43942615,0.453844,0.48189974,0.20869517,0.13684155,0.121147685,0.092312,0.036200497
24,SZ000651,0.025593478517102412,0.47368421052631576,,,,,,2026-05-12,-0.0027194875,0.0155748,-0.17460819,0.009888735,0.63491887,0.0029665777,0.19047292,-0.009641645,-0.61905414,1.0027269,1.0126426,0.9970253,1.0041393,0.9928116,0.9162124,0.92513627,0.94521576,0.95091724,0.99429876,0.9770206,0.94858724,0.94397646,0.9439847,0.006667721,0.031042628,0.036315974,0.030335648,0.024373146,0.0033464308,0.008297648,0.0051461076,0.0020886979,0.00019814933,0.629722,0.6549445,0.7027978,0.36740613,0.02015867,-0.0009916343,-0.014360012,0.00252473,0.025737448,0.05016991,1.0126426,1.0133861,1.0133861,1.0133861,1.0133861,0.9794253,0.91001517,0.907536,0.907536,0.90728796,1.000595,1.000595,0.9908284,0.9889446,0.9614284,0.9892416,0.9482895,0.9161629,0.92092246,0.92374873,0.8,0.8,0.9,0.93333334,0.96666664,0.619397,0.8705041,0.8735372,0.8735372,0.87383276,1.0,0.4,0.7,0.8,0.9,0.2,0.1,0.45,0.6333333,0.25,0.8,0.3,0.25,0.16666667,0.65,0.53519565,0.48695743,0.7709048,0.75024915,0.49537444,0.9883239,0.92433715,0.7549367,0.70345354,0.27990627,0.4,0.6,0.55,0.46666667,0.51666665,0.6,0.4,0.45,0.53333336,0.48333332,-0.2,0.2,0.1,-0.06666667,0.033333335,0.67057776,0.85355896,0.7630678,0.6342652,0.55796283,0.32942224,0.14644103,0.23693225,0.36573485,0.44203717,0.3411555,0.7071179,0.5261355,0.2685303,0.11592568,1.1134083,1.4726385,0.99322486,0.8209348,0.79485977,0.26849055,1.0528566,0.8806501,0.75659335,0.57084125,1.4483296,2.144095,2.9699197,3.3347,3.0550199,0.3302906,0.5306638,0.5238881,0.5209299,0.5056628,0.6697094,0.4693362,0.4761119,0.4790701,0.4943372,-0.3394188,0.061327554,0.047776196,0.041859783,0.011325622
25,SZ000001,0.025171055925259367,0.7894736842105263,,,,,,2026-05-12,-0.0026595676,0.013297901,-0.19999906,0.0070921807,0.53333086,0.0035461525,0.2666701,-0.0062055956,-0.4666598,1.0026667,1.0097778,0.9964444,1.0004956,1.0213339,0.9777744,0.98666465,0.9724442,0.96355397,1.0055112,1.0080878,0.9963101,0.99285805,0.98079866,0.0045922664,0.013286845,0.01578357,0.014619989,0.01780979,-0.002754912,9.21105e-05,0.0016207263,0.001005194,0.00064764067,0.8997076,0.00044054067,0.36904293,0.36635944,0.4033207,-1.310214e-06,-0.008502211,-0.011707028,-0.0074333763,9.5934294e-05,1.0222197,1.0311117,1.0311117,1.0311117,1.0311117,0.9920017,0.9706633,0.9706633,0.9626623,0.92710686,1.0099536,1.0191991,1.010844,1.0055112,0.99359846,1.0021347,1.0021347,0.98222214,0.9793741,0.9671074,0.2,0.2,0.6,0.7,0.85,0.26468676,0.48531783,0.48531783,0.5454789,0.7008628,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.1,0.55,0.06666667,0.46666667,-0.6,0.4,0.2,0.76666665,0.45,0.27593344,0.59692633,0.6897888,0.63049084,0.24258839,-0.26409823,0.8089501,0.6837811,0.67166823,0.24253957,0.2,0.4,0.45,0.46666667,0.48333332,0.8,0.5,0.5,0.46666667,0.46666667,-0.6,-0.1,-0.05,0.0,0.016666668,0.03857261,0.6543436,0.55474806,0.56709987,0.5437118,0.9614274,0.3456564,0.44525194,0.43290013,0.45628822,-0.9228548,0.30868724,0.10949614,0.13419971,0.08742357,0.95488554,1.2719642,0.9379529,0.8960326,0.84575933,0.14995629,0.77337205,0.64053535,0.53337103,0.42233586,1.0989981,2.1942503,2.6096735,2.3450449,2.0984666,0.42399195,0.5324455,0.5310257,0.5153964,0.5067771,0.5760081,0.4675545,0.4689743,0.48460355,0.49322292,-0.15201613,0.064890966,0.062051393,0.030792883,0.01355417
26,SH601607,0.024315444593663946,0.7368421052631579,,,,SH601607,上海医药,2026-05-12,-0.00058283366,0.008741195,-0.066676654,0.005827463,0.6666667,0.002330898,0.26665667,-0.004079399,-0.46668664,1.0005832,1.006414,0.99766773,1.0016048,0.9964821,0.9894986,0.9964821,0.96676296,1.0011553,0.9989499,0.9922447,0.9932345,0.99350315,0.99605936,0.002120866,0.00920196,0.0076374165,0.011724663,0.013401111,-1.0918808e-08,0.0025053832,-7.518379e-07,0.00013723043,-0.00023773016,6.626191e-11,0.6795151,3.3917476e-07,0.010616998,0.09598135,0.0010501491,-0.003518945,0.006772654,0.004507006,0.010953657,1.006414,1.006414,1.0075858,1.0128449,1.0140111,0.9895044,0.9725913,0.9725913,0.9527609,0.94635165,1.0001155,1.0,1.0,1.0010396,1.0069835,0.9981413,0.9866002,0.9871883,0.9871883,0.98857445,0.7,0.85,0.825,0.71666664,0.49166667,0.6206874,0.8103633,0.7832304,0.7862179,0.7929171,1.0,1.0,0.25,0.23333333,0.4,0.8,0.2,0.6,0.06666667,0.46666667,0.2,0.8,-0.35,0.16666667,-0.06666667,0.6124558,0.3016201,0.47787547,0.61333346,0.12843661,0.42748412,0.044067763,0.27565688,0.49674645,0.118907236,0.4,0.4,0.4,0.46666667,0.48333332,0.4,0.4,0.5,0.46666667,0.46666667,0.0,0.0,-0.1,0.0,0.016666668,0.62546635,0.59578484,0.5164133,0.5910792,0.49824387,0.37453368,0.40421516,0.4835867,0.4089208,0.50175613,0.25093266,0.19156972,0.032826588,0.18215841,-0.0035122873,0.95984733,0.92184526,0.90975076,1.0745732,1.0239297,0.20996845,0.20636658,0.22556025,0.40003124,0.36199602,0.8023134,0.9380194,0.9614574,0.9691129,1.4949222,0.4228239,0.55053526,0.49372473,0.5172507,0.5027035,0.5771761,0.44946474,0.50627524,0.48274928,0.4972965,-0.15435219,0.10107051,-0.012550517,0.034501415,0.005406973
27,SH600887,0.023668935284565006,0.5789473684210527,,,,SH600887,伊利股份,2026-05-12,0.00035717653,0.018214311,0.019609664,0.013928597,0.76470613,0.0039285393,0.21568419,-0.00964288,-0.52941227,0.99964297,1.0139236,0.9957158,1.0022011,0.9803606,0.9021759,0.9325242,0.9239548,0.94965905,0.9894309,0.95890564,0.9371455,0.9375322,0.9401565,0.010538133,0.040357236,0.03640335,0.029636323,0.02401426,0.0058906483,0.0124480305,0.0044026184,0.001275836,-8.4118044e-05,0.78115803,0.87210727,0.5119263,0.1436292,0.00374231,-0.0012122119,-0.014921777,0.021029653,0.04396818,0.06232494,1.0139236,1.0139236,1.0139236,1.0139236,1.0139236,0.96429867,0.8978913,0.8971777,0.8971777,0.8971777,1.0003564,0.9862889,0.9807893,0.95487136,0.9584428,0.98200464,0.908317,0.90574497,0.91060245,0.9170285,0.8,0.9,0.95,0.96666664,0.98333335,0.7194231,0.8800022,0.8807357,0.8807357,0.8807357,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.5,0.6666667,0.8333333,0.8,0.9,0.5,0.33333334,0.16666667,0.11478324,0.48251098,0.61548406,0.48515397,0.4191717,0.8806835,0.7051283,0.3510017,0.38553193,0.15634838,0.4,0.5,0.45,0.5,0.46666667,0.6,0.4,0.5,0.46666667,0.48333332,-0.2,0.1,-0.05,0.033333335,-0.016666668,0.89877135,0.96923244,0.7244754,0.6947089,0.56450313,0.10122867,0.030767567,0.27552462,0.30529112,0.43549684,0.7975427,0.9384649,0.44895077,0.38941777,0.12900631,1.0722876,1.218288,0.8686081,0.7083053,0.66914207,0.250282,0.6924212,0.60273135,0.5414538,0.39489114,1.7300858,1.6658758,2.164974,2.504386,2.3622808,0.1583918,0.5433781,0.55217636,0.5454556,0.50997126,0.84160817,0.45662186,0.44782364,0.45454443,0.4900287,-0.6832164,0.08675626,0.10435269,0.09091117,0.019942578
28,SH601939,0.02340296542710097,0.9473684210526315,,,,SH601939,建设银行,2026-05-12,0.005219225,0.017745297,0.29411876,0.0093945535,0.5294109,0.003131518,0.17647031,-0.001043811,-0.058821835,0.9948079,1.0093458,0.9916926,1.0020093,1.0333055,1.010408,0.96294755,0.97543716,0.89841795,1.0059117,1.011657,1.0009159,0.9935054,0.96273935,0.008101692,0.010668414,0.02047826,0.021227548,0.038538337,-0.0047044214,-0.0016249123,0.0022644026,0.0015561739,0.00202147,0.8429482,0.21265304,0.42794624,0.4165032,0.83916736,0.0034971156,-0.004344842,-0.022427723,-0.016069932,-0.022372747,1.0324432,1.038498,1.038498,1.038498,1.038498,0.9856608,0.9856608,0.9513263,0.9461291,0.88492846,1.0102415,1.0180683,1.0179018,1.0126561,1.0027478,0.9994171,1.0043298,0.98084927,0.9754371,0.9242298,0.4,0.2,0.4,0.56666666,0.78333336,0.30650884,0.27138448,0.5583655,0.5832144,0.7493121,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.9,0.1,0.3,0.21666667,-0.6,-0.4,0.65,0.53333336,0.7,0.0643369,0.6118781,0.4221805,0.2732975,-0.15865415,-0.19664186,0.28514925,0.53484094,0.36055645,0.23850295,0.2,0.5,0.5,0.5,0.56666666,0.8,0.5,0.5,0.5,0.41666666,-0.6,0.0,0.0,0.0,0.15,0.07446894,0.43016765,0.6132314,0.5440956,0.59934855,0.9255311,0.5698324,0.3867686,0.45590442,0.40065148,-0.8510621,-0.13966471,0.22646278,0.088191144,0.19869703,1.2368225,1.3805674,1.3311068,1.3759791,1.5165621,0.38819638,0.59295374,0.515508,0.45832568,0.49416646,0.8449397,1.0177892,1.2907192,1.0399816,1.0355198,0.26938522,0.5107966,0.5069587,0.47561327,0.48199648,0.7306148,0.48920336,0.49304128,0.52438676,0.5180035,-0.4612296,0.021593243,0.01391744,-0.048773486,-0.03600705
29,SZ002236,0.023271439794919652,0.7368421052631579,,,,,,2026-05-12,-0.020273961,0.02520546,-0.804348,0.00054787385,0.021736316,0.004383625,0.1739157,-0.016438209,-0.6521686,1.0206935,1.0212528,0.99552566,1.0039161,1.0341157,1.0246025,0.9647644,0.9468695,1.0436172,1.0176709,1.0190701,1.0264521,0.99968135,1.0100279,0.010672766,0.009198216,0.024360426,0.043901052,0.043598797,-0.0055358494,-0.0005799129,-0.0005164194,0.0035361843,-0.00055715226,0.6725964,0.03643592,0.015729083,0.50283056,0.049807943,-0.006599174,-0.016460532,-0.021546068,-0.050956003,0.0064081615,1.0436181,1.0548092,1.0838901,1.0838901,1.0838901,0.99552566,0.99552566,0.9608498,0.9160998,0.9144318,1.0250505,1.0250505,1.0444,1.0344505,1.0520105,1.0129766,1.015549,1.015549,0.9422792,0.9674521,0.2,0.1,0.15,0.43333334,0.33333334,0.09303618,0.075473554,0.31818977,0.50003004,0.50495136,0.2,0.5,0.25,0.5,0.75,1.0,1.0,0.1,0.1,0.46666667,-0.8,-0.5,0.15,0.4,0.28333333,-0.04467457,0.15175231,0.6719082,0.8915952,0.609571,-0.1110026,0.22586429,0.56005794,0.6363011,0.1014338,0.4,0.4,0.5,0.5,0.48333332,0.6,0.5,0.45,0.46666667,0.48333332,-0.2,-0.1,0.05,0.033333335,0.0,0.14112191,0.34724015,0.5707924,0.57774186,0.4688541,0.8588781,0.65275985,0.4292076,0.4222581,0.53114593,-0.7177562,-0.3055197,0.1415848,0.15548377,-0.062291827,0.95145124,0.84353584,0.92318374,0.7455372,0.69323325,0.21388943,0.21200757,0.3200719,0.37467113,0.2936062,0.7973046,0.85869116,1.0596883,1.2120117,1.256782,0.49704567,0.59099966,0.57308155,0.5516084,0.4977825,0.50295436,0.4090003,0.42691845,0.44839165,0.5022175,-0.0059086774,0.18199939,0.14616308,0.103216715,-0.0044349874
30,SH600905,0.022512417547895423,0.7894736842105263,,,,SH600905,三峡能源,2026-05-12,0.0071942965,0.01438849,0.5000036,0.0023979957,0.1666607,0.0047961976,0.33333573,0.009592499,0.6666786,0.9928571,1.0023808,0.98809516,0.99689627,0.97303367,0.9865168,0.9752809,1.0853932,0.97078645,0.988764,0.9820224,0.97977525,0.9892134,0.999925,0.008988787,0.00935581,0.0073634023,0.02537882,0.031820364,0.005617991,0.0026149151,0.00068936596,-0.0014717972,-0.00029821004,0.976562,0.7160839,0.30676842,0.26064828,0.026787618,2.0466493e-08,0.0062104547,0.013675797,0.03212763,0.008872155,1.0076869,1.0076869,1.0076869,1.0862023,1.111576,0.97277117,0.9682755,0.9682755,0.9682755,0.96801436,0.9946067,0.9914606,0.9829213,0.9955056,1.0314605,0.98112357,0.9752809,0.9752809,0.9752809,0.9752809,1.0,1.0,1.0,0.8666667,0.65833336,0.77984405,0.8049573,0.8049573,0.26901877,0.22280087,0.6,0.8,0.9,0.033333335,0.5,0.2,0.5,0.75,0.26666668,0.016666668,0.4,0.3,0.15,-0.23333333,0.48333332,0.77329427,0.85348576,0.79245657,0.7656548,0.8833527,0.32051748,0.5020916,0.6463878,0.32777482,0.4236482,1.0,0.5,0.45,0.33333334,0.45,0.0,0.3,0.35,0.46666667,0.41666666,1.0,0.2,0.1,-0.13333334,0.033333335,1.0,0.6666675,0.6571432,0.29347837,0.53170747,0.0,0.33333248,0.34285685,0.70652163,0.46829256,1.0,0.333335,0.31428632,-0.41304326,0.06341489,0.87934035,0.7139397,0.634852,0.7898052,0.9974002,0.19950983,0.22588378,0.21702889,0.3968031,0.65142983,0.6367652,0.95683175,1.2048215,1.3770051,1.6445239,0.7163078,0.49392086,0.56693923,0.36650217,0.51310146,0.28369215,0.50607914,0.43306077,0.63349783,0.4868985,0.43261567,-0.012158289,0.13387848,-0.26699564,0.026202954
31,SH600795,0.022404418678194392,0.8947368421052632,,,,SH600795,国电电力,2026-05-12,0.008080833,0.020202046,0.4000007,0.010101023,0.5,0.002020191,0.099999316,0.0,0.0,0.99198395,1.01002,0.9899799,1.0020356,0.9499025,0.9919844,0.9759532,1.018035,0.91582954,0.98276645,0.9791594,0.97625375,0.9762872,0.97849154,0.013854494,0.014301367,0.01289327,0.016758276,0.028444894,0.008416392,0.0011173285,0.0009507245,6.9100206e-05,0.00030723552,0.9225938,0.055952318,0.19030549,0.0013176547,0.035582304,0.0004007721,0.015812602,0.0147143565,0.022710886,0.012444989,1.01002,1.01002,1.01002,1.0340669,1.0581151,0.9478977,0.9458944,0.9458944,0.9418867,0.9118274,0.99358755,0.9887781,0.98837733,0.98837733,1.0,0.9751516,0.97194535,0.9655329,0.9639298,0.95391023,1.0,1.0,1.0,0.93333334,0.80833334,0.8387047,0.84374344,0.84374344,0.6304316,0.6027339,1.0,1.0,1.0,0.033333335,0.36666667,0.2,0.5,0.75,0.26666668,0.016666668,0.8,0.5,0.25,-0.23333333,0.35,0.83100957,-0.1766033,0.38923642,0.540731,0.54355615,-0.121273816,-0.14969505,0.3804749,0.41734055,0.35199457,0.8,0.5,0.5,0.46666667,0.5,0.2,0.5,0.45,0.5,0.48333332,0.6,0.0,0.05,-0.033333335,0.016666668,0.9629625,0.5370369,0.56249994,0.47169816,0.5648179,0.037037503,0.46296313,0.43750006,0.52830184,0.43518206,0.925925,0.07407375,0.124999866,-0.05660367,0.12963586,0.82485545,0.78330684,0.66317666,0.67588776,0.8231344,0.106081866,0.15796651,0.1974858,0.1986334,0.29029667,0.50868547,0.75648296,0.8644419,0.79806674,0.9230128,0.48628253,0.65013486,0.5925356,0.4776,0.51569504,0.5137175,0.3498651,0.40746436,0.52239996,0.48430496,-0.02743493,0.30026978,0.18507129,-0.044799972,0.031390063
32,SH600011,0.02226048162391855,0.5789473684210527,,,,SH600011,华能国际,2026-05-12,0.014608242,0.0332005,0.44000068,0.005312073,0.1599998,0.013280183,0.3999995,0.02257635,0.68000036,0.9856021,1.0052356,0.97251314,0.9940417,0.9148936,0.9148936,0.89386445,1.0051955,0.8965859,0.9632855,0.93775356,0.9238743,0.9238743,0.941778,0.025808591,0.032154933,0.026757283,0.029251331,0.039282706,0.015611093,0.009776137,0.0034703272,0.0006388424,-0.00034010768,0.9146986,0.8473264,0.5887418,0.036965612,0.022862827,0.0054923254,0.018253801,0.04315757,0.066862464,0.06825518,1.0052356,1.0052356,1.0052356,1.0052356,1.0470947,0.91604584,0.895095,0.8874155,0.8716623,0.8716623,0.98317665,0.95700145,0.93859476,0.93978226,0.9809995,0.94735277,0.912667,0.90771896,0.90425533,0.90821373,1.0,1.0,1.0,1.0,0.925,0.9412983,0.95246446,0.95556283,0.9608036,0.73155093,1.0,1.0,1.0,1.0,0.36666667,0.2,0.3,0.1,0.26666668,0.6333333,0.8,0.7,0.9,0.73333335,-0.26666668,0.895587,0.7975862,0.70581543,0.6447765,0.59536195,0.75163466,0.7190696,0.5493938,0.18921658,0.22086132,0.8,0.5,0.55,0.43333334,0.46666667,0.2,0.5,0.45,0.56666666,0.48333332,0.6,0.0,0.1,-0.13333334,-0.016666668,0.9858757,0.8644069,0.80339473,0.4922049,0.57746476,0.014124281,0.13559313,0.19660528,0.5077951,0.42253524,0.97175145,0.72881377,0.6067894,-0.015590185,0.15492953,0.7567712,0.6367794,0.53415096,0.53169304,0.531177,0.15729667,0.19395888,0.19938508,0.19759767,0.23611651,0.6263221,0.9660392,1.1690869,1.1218122,1.0789552,0.8651822,0.62210256,0.630208,0.47112778,0.5418767,0.13481778,0.3778974,0.36979198,0.5288722,0.45812333,0.73036444,0.24420516,0.26041603,-0.057744425,0.08375338
33,SH601618,0.022197520509890194,0.7368421052631579,,,,SH601618,中国中冶,2026-05-12,0.0,0.010100949,0.0,0.0067340015,0.6666702,0.003366947,0.3333298,-0.0033670543,-0.33334044,1.0,1.006734,0.99663305,1.000793,0.98701304,0.98961043,1.0,1.0337663,1.0233766,0.99896103,0.9922078,0.9967533,1.0014719,1.0257143,0.0023231718,0.0090805935,0.008833374,0.012234021,0.03242285,0.001038954,0.0026131405,-0.0005487752,-0.000899701,-0.0012586465,0.5,0.7591167,0.13508394,0.4191405,0.45962632,-0.001038954,-0.0039669448,0.008460093,0.011573778,0.0114157675,1.006734,1.006734,1.0145333,1.0368421,1.1344843,0.98806083,0.97353846,0.97353846,0.97353846,0.97353846,1.0,1.0,1.0025975,1.0083117,1.0550649,0.99896103,0.98545456,0.989091,0.99376625,0.99948055,0.7,0.85,0.6,0.48333332,0.25833333,0.63937604,0.7971414,0.64548457,0.41800934,0.16441272,0.4,0.7,0.2,0.033333335,0.36666667,0.2,0.3,0.65,0.76666665,0.8833333,0.2,0.4,-0.45,-0.73333335,-0.51666665,0.4011086,0.6474419,0.30229867,0.5841136,0.8580515,0.39732233,0.1638119,0.11670025,0.27673548,0.1963731,0.4,0.4,0.3,0.33333334,0.41666666,0.0,0.3,0.4,0.43333334,0.46666667,0.4,0.1,-0.1,-0.1,-0.05,1.0,0.5909082,0.5,0.41095883,0.48117155,0.0,0.40909177,0.5,0.5890412,0.51882845,1.0,0.18181647,0.0,-0.17808235,-0.03765691,0.9904143,0.8565748,0.8115063,0.8886388,1.5873196,0.14730047,0.19974333,0.16642083,0.21657774,1.0261959,1.372707,0.8273459,0.9637835,1.175364,1.3939991,0.5867853,0.5422679,0.53027445,0.45011482,0.4828864,0.41321465,0.4577321,0.46972555,0.5498852,0.51711357,0.17357068,0.084535785,0.060548913,-0.0997704,-0.034227192
34,SH601668,0.021340638498571,0.7368421052631579,,,,SH601668,中国建筑,2026-05-12,0.0,0.012024055,0.0,0.010020089,0.83333695,0.0020039654,0.16666302,-0.008016124,-0.66667396,1.0,1.0100201,0.99799603,1.0038551,0.9839663,0.97215194,0.9940929,0.9957806,0.9983123,0.9910549,0.9822785,0.9840507,0.98900145,0.9998875,0.008982468,0.012567259,0.011769524,0.0126096,0.017367883,0.0046413415,0.003794911,-0.00016750666,-0.0006696609,-0.000720172,0.6674761,0.83586,0.00708948,0.21857928,0.52441907,-0.0003375722,0.000644382,0.017540647,0.020708643,0.021357555,1.0100201,1.0100201,1.0100201,1.0139223,1.0420876,0.979644,0.9637131,0.9637131,0.9637131,0.9637131,1.0003376,0.98852324,0.9962869,1.0003376,1.012152,0.9839663,0.96928275,0.97215194,0.9768777,0.9839663,0.8,0.9,0.95,0.8,0.48333332,0.6701326,0.78361607,0.78361607,0.72271293,0.4629937,1.0,1.0,1.0,0.16666667,0.36666667,0.2,0.2,0.6,0.73333335,0.8666667,0.8,0.8,0.4,-0.56666666,-0.5,0.89352053,0.79360497,0.07172043,0.0244694,0.31883174,0.94333076,0.84746784,0.30141917,0.44047174,0.14118166,0.4,0.5,0.4,0.43333334,0.45,0.4,0.4,0.4,0.4,0.4,0.0,0.1,0.0,0.033333335,0.05,0.8518515,0.77049136,0.52892536,0.5126903,0.501992,0.14814846,0.22950861,0.47107464,0.4873097,0.498008,0.70370305,0.5409828,0.05785073,0.025380595,0.0039839833,0.86051774,0.78543156,0.7729886,0.7449614,0.95947057,0.31525898,0.27446494,0.27855834,0.24920964,0.43484765,1.82239,1.5157834,1.3101592,1.1583663,1.5003406,0.5182649,0.56574273,0.5507813,0.4990828,0.50044817,0.4817351,0.43425727,0.44921872,0.5009172,0.49955186,0.0365298,0.13148543,0.10156256,-0.0018343732,0.0008963
35,SH600018,0.02129451444598385,0.631578947368421,,,,SH600018,上港集团,2026-05-12,0.0058708983,0.009784761,0.60000426,0.001956931,0.19999786,0.001956931,0.19999786,0.0058708983,0.60000426,0.9941634,1.0019455,0.99221784,0.9989457,0.97238207,0.9574224,0.9746835,1.0023015,0.9654775,0.99125427,0.97410816,0.9689298,0.973878,0.9832566,0.007121645,0.01977775,0.015698537,0.015236897,0.016544065,0.004257775,0.006339569,0.0012684169,-0.00035815293,-0.00043423972,0.8936032,0.94184,0.2284934,0.0428199,0.21012345,0.00023015447,-0.0026362336,0.019020228,0.031315193,0.029553464,1.0019455,1.0019455,1.0019455,1.008226,1.0208731,0.97027844,0.9450412,0.9450412,0.9450412,0.9450412,0.995397,0.99424624,0.9838895,0.9889528,0.9967779,0.9838895,0.95281935,0.95281935,0.9592635,0.97123134,1.0,1.0,1.0,1.0,0.85,0.9385637,0.9658109,0.9658109,0.8698099,0.7247452,1.0,1.0,1.0,0.033333335,0.23333333,0.2,0.3,0.65,0.76666665,0.8833333,0.8,0.7,0.35,-0.73333335,-0.65,-0.58499914,0.6459896,0.37499824,0.38242802,0.4418853,0.81096923,0.45202354,0.036973506,0.028772037,-0.030755606,0.6,0.6,0.45,0.4,0.48333332,0.0,0.2,0.45,0.5,0.46666667,0.6,0.4,0.0,-0.1,0.016666668,1.0,0.83636343,0.61702144,0.49397603,0.53826535,0.0,0.16363658,0.38297853,0.50602394,0.46173468,1.0,0.67272687,0.23404293,-0.012047918,0.07653064,1.184377,1.0183837,0.9325526,0.95583373,1.2054156,0.2879345,0.42593017,0.39888737,0.3536599,0.5890278,1.115746,1.0576525,1.0935079,0.89798284,1.2958217,0.17253147,0.57148445,0.5333282,0.4898595,0.4986616,0.8274685,0.42851555,0.4666718,0.5101405,0.5013384,-0.654937,0.1429689,0.066656396,-0.02028099,-0.0026768025
